system:index,oid,B1,B2,B3,B4,B5,B6,B7,sr_atmos_opacity
LT05_188022_19881021_37,154230020,461.0,531.0,449.0,472.0,182.0,2781.0,190.0,49.0
LT05_188022_19890415_17,153200140,363.0,492.0,416.0,698.0,500.0,2846.0,283.0,171.0
LT05_188022_19890415_20,153210130,424.0,489.0,534.0,694.0,496.0,2869.0,325.0,162.0
LT05_188022_19890415_22,153220050,488.0,549.0,545.0,698.0,435.0,2841.0,412.0,126.0
LT05_188022_19890415_23,153220120,478.0,724.0,658.0,1014.0,983.0,2860.0,673.0,141.0
LT05_188022_19890415_24,153220190,431.0,598.0,470.0,744.0,585.0,2860.0,539.0,107.0
LT05_188022_19890415_32,154210040,402.0,535.0,412.0,463.0,344.0,2860.0,283.0,174.0
LT05_188022_19890415_33,154210060,571.0,626.0,653.0,1211.0,1153.0,2888.0,859.0,186.0
LT05_188022_19890415_34,154220020,538.0,724.0,698.0,2397.0,1670.0,2874.0,1029.0,163.0
LT05_188022_19890415_35,154220070,470.0,642.0,505.0,746.0,713.0,2846.0,501.0,140.0
LT05_188022_19890415_36,154220080,453.0,507.0,468.0,472.0,375.0,2860.0,238.0,136.0
LT05_188022_19890517_17,153200140,295.0,441.0,322.0,1162.0,485.0,2883.0,207.0,198.0
LT05_188022_19890517_19,153210110,354.0,546.0,349.0,2220.0,1047.0,2906.0,511.0,123.0
LT05_188022_19890517_20,153210130,279.0,479.0,391.0,725.0,407.0,2902.0,283.0,96.0
LT05_188022_19890517_22,153220050,287.0,494.0,338.0,690.0,329.0,2893.0,97.0,52.0
LT05_188022_19890517_23,153220120,256.0,459.0,374.0,999.0,513.0,2924.0,471.0,44.0
LT05_188022_19890517_24,153220190,254.0,532.0,470.0,574.0,356.0,2915.0,283.0,43.0
LT05_188022_19890517_32,154210040,306.0,343.0,271.0,441.0,217.0,2906.0,170.0,147.0
LT05_188022_19890517_33,154210060,406.0,533.0,404.0,1563.0,973.0,2902.0,630.0,166.0
LT05_188022_19890517_34,154220020,327.0,573.0,374.0,3928.0,1546.0,2929.0,735.0,51.0
LT05_188022_19890517_35,154220070,290.0,421.0,305.0,1042.0,488.0,2893.0,247.0,59.0
LT05_188022_19890517_36,154220080,210.0,312.0,242.0,383.0,198.0,2906.0,134.0,52.0
LT05_188022_19890704_17,153200140,455.0,671.0,493.0,1354.0,450.0,2883.0,165.0,267.0
LT05_188022_19890704_32,154210040,455.0,578.0,448.0,1186.0,529.0,2869.0,395.0,289.0
LT05_188022_19890821_22,153220050,749.0,934.0,727.0,1265.0,495.0,2911.0,328.0,385.0
LT05_188022_19890821_23,153220120,683.0,837.0,687.0,1615.0,624.0,2915.0,373.0,372.0
LT05_188022_19890821_24,153220190,652.0,847.0,697.0,1262.0,559.0,2924.0,327.0,335.0
LT05_188022_19890821_35,154220070,873.0,968.0,842.0,1865.0,853.0,2874.0,422.0,311.0
LT05_188022_19890821_36,154220080,588.0,768.0,582.0,1174.0,434.0,2906.0,238.0,329.0
LT05_188022_19890922_32,154210040,1107.0,1294.0,1397.0,2131.0,2503.0,2883.0,2089.0,211.0
LT05_188022_19890922_33,154210060,613.0,827.0,634.0,2718.0,1606.0,2883.0,749.0,192.0
LT05_188022_19890922_35,154220070,625.0,715.0,482.0,742.0,226.0,2874.0,72.0,276.0
LT05_188022_19890922_36,154220080,611.0,883.0,579.0,2933.0,1790.0,2893.0,800.0,192.0
LT05_188022_19900402_19,153210110,437.0,624.0,516.0,1210.0,940.0,2826.0,614.0,87.0
LT05_188022_19900402_22,153220050,413.0,520.0,471.0,548.0,527.0,2811.0,270.0,80.0
LT05_188022_19900402_23,153220120,447.0,563.0,508.0,848.0,697.0,2831.0,562.0,94.0
LT05_188022_19900402_24,153220190,357.0,481.0,436.0,403.0,391.0,2841.0,317.0,52.0
LT05_188022_19900402_32,154210040,354.0,359.0,286.0,393.0,220.0,2831.0,174.0,110.0
LT05_188022_19900402_33,154210060,475.0,497.0,497.0,907.0,1056.0,2855.0,422.0,145.0
LT05_188022_19900402_34,154220020,548.0,722.0,644.0,2231.0,1701.0,2860.0,1108.0,103.0
LT05_188022_19900402_35,154220070,442.0,576.0,429.0,755.0,632.0,2831.0,418.0,89.0
LT05_188022_19900402_36,154220080,379.0,427.0,344.0,399.0,289.0,2831.0,76.0,83.0
LT05_188022_19900402_37,154230020,376.0,444.0,317.0,360.0,223.0,2860.0,223.0,35.0
LT05_188022_19900504_17,153200140,223.0,310.0,198.0,782.0,520.0,2883.0,263.0,45.0
LT05_188022_19900504_19,153210110,275.0,439.0,347.0,1672.0,851.0,2897.0,459.0,11.0
LT05_188022_19900504_20,153210130,221.0,321.0,347.0,498.0,380.0,2906.0,261.0,9.0
LT05_188022_19900504_21,153210200,236.0,398.0,346.0,1143.0,711.0,2902.0,419.0,8.0
LT05_188022_19900504_22,153220050,219.0,282.0,175.0,213.0,186.0,2874.0,144.0,8.0
LT05_188022_19900504_23,153220120,218.0,359.0,243.0,537.0,378.0,2893.0,221.0,9.0
LT05_188022_19900504_24,153220190,323.0,474.0,447.0,1017.0,653.0,2906.0,417.0,9.0
LT05_188022_19900504_32,154210040,211.0,275.0,168.0,333.0,129.0,2897.0,104.0,31.0
LT05_188022_19900504_33,154210060,342.0,554.0,518.0,1887.0,968.0,2911.0,701.0,28.0
LT05_188022_19900504_34,154220020,277.0,598.0,487.0,2561.0,1573.0,2938.0,776.0,9.0
LT05_188022_19900504_35,154220070,281.0,521.0,384.0,1026.0,741.0,2902.0,301.0,9.0
LT05_188022_19900504_36,154220080,248.0,326.0,247.0,378.0,324.0,2920.0,184.0,9.0
LT05_188022_19900504_37,154230020,217.0,358.0,277.0,335.0,102.0,2897.0,104.0,9.0
LT05_188022_19900621_17,153200140,626.0,705.0,508.0,1710.0,481.0,2920.0,271.0,696.0
LT05_188022_19900621_19,153210110,723.0,904.0,691.0,2641.0,1044.0,2929.0,509.0,413.0
LT05_188022_19900621_20,153210130,732.0,868.0,624.0,1925.0,905.0,2920.0,469.0,391.0
LT05_188022_19900621_23,153220120,609.0,753.0,563.0,1665.0,575.0,2915.0,314.0,349.0
LT05_188022_19900621_32,154210040,562.0,664.0,484.0,1048.0,303.0,2920.0,159.0,383.0
LT05_188022_19900621_33,154210060,743.0,792.0,558.0,1849.0,1074.0,2920.0,549.0,384.0
LT05_188022_19900621_34,154220020,624.0,803.0,607.0,3425.0,1883.0,2938.0,855.0,338.0
LT05_188022_19900621_35,154220070,351.0,523.0,333.0,983.0,636.0,2924.0,353.0,136.0
LT05_188022_19900621_36,154220080,283.0,409.0,235.0,262.0,221.0,2960.0,170.0,52.0
LT05_188022_19900621_37,154230020,314.0,517.0,300.0,606.0,350.0,2938.0,169.0,35.0
LT05_188022_19900723_19,153210110,451.0,647.0,498.0,2422.0,998.0,2902.0,488.0,143.0
LT05_188022_19900723_32,154210040,475.0,609.0,394.0,459.0,309.0,2893.0,96.0,142.0
LT05_188022_19900723_35,154220070,464.0,559.0,420.0,1444.0,389.0,2883.0,134.0,164.0
LT05_188022_19900824_33,154210060,307.0,397.0,340.0,1330.0,1047.0,2888.0,469.0,157.0
LT05_188022_19900824_34,154220020,269.0,432.0,412.0,1935.0,790.0,2879.0,422.0,172.0
LT05_188022_19900925_17,153200140,439.0,553.0,437.0,1050.0,450.0,2826.0,142.0,130.0
LT05_188022_19900925_19,153210110,454.0,621.0,498.0,2149.0,840.0,2841.0,480.0,97.0
LT05_188022_19900925_20,153210130,318.0,564.0,500.0,1274.0,996.0,2821.0,479.0,92.0
LT05_188022_19900925_22,153220050,433.0,584.0,418.0,584.0,216.0,2831.0,144.0,52.0
LT05_188022_19900925_24,153220190,519.0,609.0,540.0,1147.0,521.0,2841.0,197.0,99.0
LT05_188022_19900925_32,154210040,304.0,378.0,234.0,275.0,172.0,2836.0,-26.0,118.0
LT05_188022_19900925_33,154210060,252.0,382.0,342.0,935.0,810.0,2831.0,428.0,115.0
LT05_188022_19900925_34,154220020,593.0,930.0,865.0,3122.0,1899.0,2841.0,1042.0,69.0
LT05_188022_19900925_35,154220070,434.0,527.0,414.0,1165.0,647.0,2836.0,312.0,70.0
LT05_188022_19901027_17,153200140,532.0,570.0,534.0,886.0,610.0,2797.0,385.0,48.0
LT05_188022_19901027_19,153210110,634.0,820.0,750.0,1718.0,1287.0,2781.0,628.0,48.0
LT05_188022_19901027_22,153220050,601.0,823.0,531.0,540.0,431.0,2792.0,52.0,31.0
LT05_188022_19901027_23,153220120,639.0,736.0,677.0,1120.0,544.0,2781.0,379.0,31.0
LT05_188022_19901027_24,153220190,568.0,656.0,538.0,707.0,430.0,2786.0,215.0,13.0
LT05_188022_19901027_32,154210040,518.0,471.0,451.0,455.0,206.0,2786.0,134.0,56.0
LT05_188022_19901027_34,154220020,659.0,926.0,913.0,2655.0,2382.0,2781.0,1380.0,39.0
LT05_188022_19901027_35,154220070,626.0,843.0,616.0,971.0,723.0,2786.0,384.0,36.0
LT05_188022_19901027_36,154220080,630.0,580.0,541.0,464.0,380.0,2776.0,218.0,37.0
LT05_188022_19910405_19,153210110,1365.0,1411.0,1362.0,1551.0,1071.0,2792.0,685.0,
LT05_188022_19910405_32,154210040,1398.0,1420.0,1203.0,1176.0,484.0,2792.0,313.0,
LT05_188022_19910405_33,154210060,1359.0,1376.0,1248.0,1323.0,1144.0,2802.0,738.0,
LT05_188022_19910405_36,154220080,1372.0,1415.0,1280.0,1314.0,743.0,2776.0,452.0,
LT05_188022_19910507_33,154210060,1174.0,1147.0,939.0,1726.0,1306.0,2846.0,758.0,570.0
LT05_188022_19910507_35,154220070,763.0,990.0,806.0,1668.0,701.0,2821.0,416.0,567.0
LT05_188022_19910827_33,154210060,1047.0,1000.0,767.0,1767.0,846.0,2865.0,482.0,287.0
LT05_188022_19910827_34,154220020,1054.0,1211.0,957.0,3846.0,2192.0,2883.0,1166.0,189.0
LT05_188022_19910827_36,154220080,522.0,687.0,459.0,723.0,323.0,2888.0,156.0,191.0
LT05_188022_19910912_23,153220120,434.0,656.0,546.0,1627.0,773.0,2855.0,320.0,124.0
LT05_188022_19910912_37,154230020,773.0,654.0,499.0,646.0,217.0,2836.0,122.0,131.0
LT05_188022_19920525_17,153200140,305.0,463.0,401.0,778.0,237.0,2874.0,128.0,154.0
LT05_188022_19920525_19,153210110,421.0,639.0,510.0,2042.0,968.0,2888.0,572.0,121.0
LT05_188022_19920525_20,153210130,297.0,470.0,409.0,816.0,525.0,2888.0,349.0,121.0
LT05_188022_19920525_22,153220050,418.0,648.0,584.0,1234.0,576.0,2879.0,276.0,83.0
LT05_188022_19920525_23,153220120,350.0,573.0,491.0,1609.0,653.0,2883.0,348.0,62.0
LT05_188022_19920525_24,153220190,400.0,649.0,585.0,1456.0,831.0,2883.0,530.0,70.0
LT05_188022_19920525_32,154210040,317.0,513.0,375.0,780.0,266.0,2893.0,129.0,129.0
LT05_188022_19920525_33,154210060,400.0,556.0,544.0,1861.0,1180.0,2879.0,537.0,128.0
LT05_188022_19920525_34,154220020,417.0,607.0,518.0,3132.0,1407.0,2906.0,607.0,94.0
LT05_188022_19920525_35,154220070,356.0,618.0,493.0,1803.0,887.0,2879.0,387.0,65.0
LT05_188022_19920525_36,154220080,306.0,420.0,367.0,710.0,296.0,2883.0,131.0,54.0
LT05_188022_19920626_20,153210130,564.0,722.0,608.0,1352.0,624.0,2883.0,273.0,214.0
LT05_188022_19920626_24,153220190,766.0,898.0,850.0,1955.0,958.0,2911.0,677.0,161.0
LT05_188022_19920626_32,154210040,607.0,875.0,632.0,968.0,315.0,2915.0,164.0,136.0
LT05_188022_19920813_20,153210130,621.0,739.0,614.0,2003.0,1122.0,2929.0,576.0,283.0
LT05_188022_19920813_22,153220050,573.0,769.0,564.0,1076.0,481.0,2938.0,273.0,195.0
LT05_188022_19920813_23,153220120,543.0,765.0,676.0,1977.0,931.0,2942.0,530.0,201.0
LT05_188022_19920813_24,153220190,777.0,991.0,855.0,1571.0,810.0,2942.0,486.0,245.0
LT05_188022_19920813_33,154210060,826.0,895.0,778.0,1974.0,1347.0,2933.0,669.0,294.0
LT05_188022_19920813_34,154220020,651.0,894.0,736.0,2975.0,1982.0,2938.0,1015.0,280.0
LT05_188022_19920813_35,154220070,649.0,791.0,654.0,1543.0,970.0,2938.0,490.0,288.0
LT05_188022_19920813_36,154220080,616.0,799.0,621.0,983.0,295.0,2942.0,186.0,267.0
LT05_188022_19920829_17,153200140,523.0,813.0,626.0,1159.0,536.0,2938.0,208.0,224.0
LT05_188022_19920829_19,153210110,654.0,829.0,682.0,2079.0,1174.0,2942.0,543.0,289.0
LT05_188022_19920829_20,153210130,437.0,665.0,508.0,1662.0,766.0,2938.0,398.0,282.0
LT05_188022_19920829_22,153220050,552.0,651.0,543.0,1197.0,696.0,2929.0,397.0,192.0
LT05_188022_19920829_23,153220120,568.0,733.0,608.0,1398.0,696.0,2929.0,348.0,244.0
LT05_188022_19920829_24,153220190,603.0,791.0,697.0,1292.0,761.0,2955.0,633.0,223.0
LT05_188022_19920829_32,154210040,447.0,545.0,416.0,700.0,367.0,2938.0,209.0,210.0
LT05_188022_19920829_33,154210060,447.0,491.0,458.0,1364.0,705.0,2938.0,401.0,214.0
LT05_188022_19920829_34,154220020,575.0,703.0,627.0,2513.0,1936.0,2947.0,924.0,210.0
LT05_188022_19920829_35,154220070,932.0,1053.0,814.0,1668.0,768.0,2924.0,302.0,296.0
LT05_188022_19920829_36,154220080,811.0,896.0,734.0,941.0,328.0,2929.0,205.0,272.0
LT05_188022_19920914_17,153200140,2759.0,2845.0,2659.0,3072.0,1568.0,2645.0,1063.0,
LT05_188022_19920914_19,153210110,5470.0,6016.0,6060.0,6294.0,4156.0,2598.0,2894.0,
LT05_188022_19920914_22,153220050,5467.0,8682.0,8769.0,9001.0,3499.0,2397.0,2678.0,
LT05_188022_19920914_23,153220120,20000.0,8625.0,8640.0,8842.0,3496.0,2397.0,2674.0,
LT05_188022_19920914_24,153220190,5419.0,9073.0,9053.0,9164.0,2779.0,2450.0,2211.0,
LT05_188022_19920914_32,154210040,20000.0,6953.0,7009.0,7305.0,3213.0,2486.0,2397.0,
LT05_188022_19920914_35,154220070,20000.0,6729.0,6735.0,6921.0,2345.0,2527.0,1774.0,
LT05_188022_19920914_36,154220080,20000.0,6377.0,6401.0,6713.0,2986.0,2540.0,2233.0,
LT05_188022_19930426_17,153200140,490.0,531.0,452.0,880.0,650.0,2874.0,353.0,173.0
LT05_188022_19930426_20,153210130,445.0,578.0,493.0,745.0,500.0,2883.0,391.0,152.0
LT05_188022_19930426_23,153220120,507.0,667.0,563.0,1306.0,878.0,2879.0,390.0,155.0
LT05_188022_19930426_24,153220190,536.0,655.0,591.0,866.0,584.0,2897.0,431.0,175.0
LT05_188022_19930426_32,154210040,496.0,614.0,481.0,610.0,354.0,2865.0,268.0,192.0
LT05_188022_19930426_34,154220020,656.0,815.0,869.0,1965.0,1847.0,2911.0,1267.0,153.0
LT05_188022_19930426_35,154220070,528.0,634.0,536.0,879.0,444.0,2860.0,310.0,140.0
LT05_188022_19930426_36,154220080,468.0,592.0,502.0,619.0,327.0,2893.0,226.0,130.0
LT05_188022_19930426_37,154230020,530.0,620.0,526.0,698.0,353.0,2938.0,225.0,154.0
LT05_188022_19930629_34,154220020,446.0,746.0,565.0,3673.0,1786.0,2888.0,799.0,143.0
LT05_188022_19930629_35,154220070,448.0,623.0,431.0,1325.0,474.0,2879.0,240.0,144.0
LT05_188022_19930731_19,153210110,615.0,899.0,643.0,2436.0,1119.0,2897.0,547.0,176.0
LT05_188022_19930731_20,153210130,546.0,761.0,641.0,2349.0,1346.0,2906.0,546.0,179.0
LT05_188022_19930731_22,153220050,586.0,803.0,710.0,1194.0,600.0,2897.0,382.0,179.0
LT05_188022_19930731_23,153220120,588.0,848.0,675.0,2042.0,685.0,2897.0,382.0,171.0
LT05_188022_19930731_24,153220190,547.0,860.0,722.0,1650.0,911.0,2906.0,542.0,117.0
LT05_188022_19930731_34,154220020,540.0,850.0,674.0,3376.0,1724.0,2906.0,711.0,192.0
LT05_188022_19930731_36,154220080,440.0,654.0,556.0,1366.0,604.0,2897.0,302.0,108.0
LT05_188022_19930731_37,154230020,457.0,652.0,555.0,1192.0,602.0,2897.0,381.0,92.0
LT05_188022_19930816_17,153200140,543.0,704.0,547.0,1350.0,397.0,2911.0,236.0,288.0
LT05_188022_19930816_19,153210110,452.0,592.0,499.0,2248.0,1024.0,2929.0,502.0,289.0
LT05_188022_19930816_20,153210130,426.0,591.0,458.0,2244.0,1397.0,2933.0,590.0,288.0
LT05_188022_19930816_22,153220050,409.0,546.0,388.0,690.0,309.0,2920.0,237.0,169.0
LT05_188022_19930816_23,153220120,478.0,641.0,464.0,1424.0,614.0,2920.0,367.0,170.0
LT05_188022_19930816_24,153220190,495.0,653.0,549.0,1143.0,612.0,2929.0,321.0,248.0
LT05_188022_19930816_32,154210040,434.0,649.0,420.0,623.0,302.0,2915.0,145.0,289.0
LT05_188022_19930816_33,154210060,513.0,651.0,545.0,1783.0,682.0,2920.0,370.0,289.0
LT05_188022_19930816_34,154220020,474.0,640.0,499.0,3319.0,1667.0,2933.0,765.0,190.0
LT05_188022_19930816_35,154220070,423.0,470.0,403.0,1576.0,679.0,2920.0,280.0,233.0
LT05_188022_19930816_36,154220080,414.0,495.0,421.0,766.0,270.0,2920.0,145.0,285.0
LT05_188022_19930816_37,154230020,468.0,602.0,428.0,813.0,270.0,2920.0,101.0,257.0
LT05_188022_19931019_17,153200140,400.0,433.0,379.0,1081.0,641.0,2781.0,339.0,8.0
LT05_188022_19931019_19,153210110,342.0,422.0,433.0,1506.0,1183.0,2792.0,480.0,8.0
LT05_188022_19931019_20,153210130,298.0,345.0,371.0,922.0,931.0,2761.0,551.0,8.0
LT05_188022_19931019_22,153220050,135.0,194.0,247.0,411.0,235.0,2786.0,191.0,9.0
LT05_188022_19931019_23,153220120,172.0,341.0,307.0,700.0,482.0,2781.0,191.0,9.0
LT05_188022_19931019_24,153220190,204.0,262.0,304.0,624.0,283.0,2786.0,261.0,9.0
LT05_188022_19931019_32,154210040,275.0,205.0,256.0,272.0,189.0,2786.0,121.0,9.0
LT05_188022_19931019_33,154210060,322.0,436.0,443.0,1309.0,948.0,2776.0,561.0,8.0
LT05_188022_19931019_34,154220020,393.0,655.0,744.0,3049.0,2444.0,2781.0,1354.0,8.0
LT05_188022_19931019_35,154220070,196.0,356.0,317.0,1078.0,890.0,2786.0,484.0,9.0
LT05_188022_19931019_36,154220080,161.0,209.0,135.0,346.0,238.0,2776.0,193.0,9.0
LT05_188022_19931019_37,154230020,217.0,195.0,249.0,267.0,136.0,2781.0,191.0,9.0
LT05_188022_19940515_17,153200140,414.0,523.0,407.0,1018.0,493.0,2879.0,249.0,289.0
LT05_188022_19940515_22,153220050,461.0,556.0,473.0,686.0,438.0,2869.0,249.0,193.0
LT05_188022_19940515_23,153220120,370.0,567.0,413.0,1139.0,438.0,2888.0,288.0,163.0
LT05_188022_19940515_24,153220190,459.0,570.0,450.0,1136.0,547.0,2888.0,326.0,149.0
LT05_188022_19940515_32,154210040,326.0,510.0,363.0,605.0,162.0,2888.0,93.0,211.0
LT05_188022_19940515_33,154210060,412.0,613.0,519.0,1644.0,829.0,2902.0,486.0,181.0
LT05_188022_19940515_34,154220020,423.0,695.0,619.0,2294.0,1433.0,2915.0,798.0,192.0
LT05_188022_19940515_35,154220070,430.0,579.0,422.0,1226.0,551.0,2869.0,250.0,150.0
LT05_188022_19940515_36,154220080,398.0,527.0,378.0,692.0,302.0,2888.0,172.0,172.0
LT05_188022_19940702_17,153200140,192.0,338.0,273.0,724.0,275.0,2902.0,96.0,45.0
LT05_188022_19940702_19,153210110,347.0,538.0,403.0,2197.0,1052.0,2902.0,501.0,36.0
LT05_188022_19940702_20,153210130,249.0,458.0,305.0,1780.0,1025.0,2897.0,354.0,36.0
LT05_188022_19940702_22,153220050,340.0,584.0,440.0,684.0,301.0,2893.0,243.0,8.0
LT05_188022_19940702_23,153220120,244.0,425.0,312.0,1695.0,532.0,2902.0,279.0,8.0
LT05_188022_19940702_24,153220190,394.0,541.0,502.0,1168.0,710.0,2906.0,461.0,8.0
LT05_188022_19940702_32,154210040,266.0,416.0,303.0,570.0,222.0,2897.0,132.0,46.0
LT05_188022_19940702_33,154210060,292.0,421.0,339.0,1409.0,926.0,2893.0,355.0,35.0
LT05_188022_19940702_34,154220020,324.0,588.0,442.0,3313.0,1489.0,2902.0,720.0,9.0
LT05_188022_19940702_35,154220070,251.0,430.0,251.0,1251.0,534.0,2888.0,244.0,9.0
LT05_188022_19940702_36,154220080,215.0,312.0,252.0,423.0,250.0,2902.0,170.0,10.0
LT05_188022_19940718_17,153200140,454.0,582.0,456.0,1099.0,687.0,2920.0,327.0,252.0
LT05_188022_19940718_19,153210110,588.0,789.0,521.0,3224.0,1228.0,2924.0,559.0,151.0
LT05_188022_19940718_20,153210130,355.0,514.0,370.0,2192.0,1094.0,2911.0,481.0,182.0
LT05_188022_19940718_22,153220050,451.0,676.0,572.0,976.0,386.0,2933.0,173.0,86.0
LT05_188022_19940718_23,153220120,415.0,624.0,496.0,2598.0,1085.0,2933.0,363.0,111.0
LT05_188022_19940718_24,153220190,413.0,598.0,438.0,1331.0,733.0,2933.0,362.0,178.0
LT05_188022_19940718_33,154210060,415.0,541.0,428.0,2267.0,1068.0,2915.0,560.0,126.0
LT05_188022_19940718_35,154220070,473.0,480.0,347.0,625.0,254.0,2915.0,98.0,58.0
LT05_188022_19940718_36,154220080,365.0,461.0,330.0,416.0,250.0,2947.0,96.0,108.0
LT05_188022_19940904_32,154210040,456.0,564.0,427.0,534.0,179.0,2869.0,72.0,150.0
LT05_188022_19940904_33,154210060,438.0,571.0,432.0,1520.0,837.0,2869.0,368.0,140.0
LT05_188022_19941022_17,153200140,408.0,491.0,448.0,1135.0,673.0,2781.0,281.0,9.0
LT05_188022_19941022_19,153210110,431.0,565.0,507.0,1882.0,1187.0,2776.0,429.0,9.0
LT05_188022_19941022_20,153210130,341.0,562.0,573.0,1042.0,1286.0,2745.0,804.0,8.0
LT05_188022_19941022_22,153220050,247.0,386.0,300.0,584.0,402.0,2771.0,201.0,9.0
LT05_188022_19941022_23,153220120,332.0,644.0,501.0,1566.0,816.0,2776.0,426.0,9.0
LT05_188022_19941022_24,153220190,279.0,463.0,362.0,504.0,193.0,2771.0,124.0,9.0
LT05_188022_19941022_32,154210040,316.0,225.0,242.0,287.0,145.0,2771.0,51.0,9.0
LT05_188022_19941022_33,154210060,366.0,495.0,450.0,1218.0,1152.0,2745.0,666.0,9.0
LT05_188022_19941022_34,154220020,573.0,922.0,854.0,2963.0,2715.0,2766.0,1421.0,8.0
LT05_188022_19941022_35,154220070,315.0,400.0,446.0,1054.0,932.0,2771.0,583.0,9.0
LT05_188022_19941022_36,154220080,189.0,228.0,174.0,209.0,198.0,2771.0,126.0,9.0
LT05_188022_19950416_20,153210130,402.0,484.0,529.0,671.0,538.0,2797.0,333.0,108.0
LT05_188022_19950416_22,153220050,519.0,597.0,499.0,630.0,414.0,2776.0,244.0,71.0
LT05_188022_19950416_23,153220120,472.0,516.0,513.0,547.0,416.0,2802.0,375.0,30.0
LT05_188022_19950416_24,153220190,470.0,514.0,434.0,457.0,354.0,2802.0,201.0,25.0
LT05_188022_19950416_33,154210060,531.0,675.0,766.0,1000.0,888.0,2821.0,739.0,154.0
LT05_188022_19950416_34,154220020,696.0,863.0,945.0,1983.0,1921.0,2821.0,1253.0,25.0
LT05_188022_19950416_35,154220070,551.0,714.0,671.0,1133.0,847.0,2797.0,639.0,36.0
LT05_188022_19950416_36,154220080,462.0,457.0,427.0,452.0,139.0,2811.0,156.0,68.0
LT05_188022_19950502_19,153210110,620.0,733.0,574.0,1622.0,889.0,2802.0,505.0,230.0
LT05_188022_19950518_19,153210110,482.0,725.0,578.0,1688.0,834.0,2846.0,411.0,107.0
LT05_188022_19950518_23,153220120,390.0,646.0,515.0,1596.0,666.0,2826.0,370.0,74.0
LT05_188022_19950518_24,153220190,388.0,545.0,502.0,950.0,472.0,2850.0,252.0,108.0
LT05_188022_19950518_33,154210060,656.0,847.0,709.0,1620.0,1145.0,2860.0,650.0,156.0
LT05_188022_19950518_34,154220020,503.0,811.0,750.0,2257.0,1633.0,2855.0,921.0,110.0
LT05_188022_19950518_36,154220080,397.0,534.0,425.0,680.0,260.0,2836.0,139.0,47.0
LT05_188022_19950721_19,153210110,265.0,453.0,360.0,2652.0,1029.0,2920.0,425.0,62.0
LT05_188022_19950721_20,153210130,207.0,369.0,328.0,1242.0,719.0,2915.0,304.0,53.0
LT05_188022_19950721_22,153220050,274.0,428.0,341.0,543.0,243.0,2920.0,184.0,9.0
LT05_188022_19950721_23,153220120,272.0,511.0,375.0,1806.0,771.0,2929.0,462.0,9.0
LT05_188022_19950721_24,153220190,248.0,509.0,406.0,1192.0,547.0,2929.0,302.0,9.0
LT05_188022_19950721_32,154210040,430.0,732.0,581.0,604.0,233.0,2915.0,140.0,150.0
LT05_188022_19950721_34,154220020,359.0,685.0,581.0,2916.0,1725.0,2920.0,744.0,9.0
LT05_188022_19950721_35,154220070,281.0,432.0,311.0,1118.0,494.0,2915.0,145.0,8.0
LT05_188022_19950721_36,154220080,215.0,386.0,238.0,378.0,214.0,2929.0,25.0,19.0
LT05_188022_19950806_17,153200140,290.0,417.0,289.0,959.0,371.0,2906.0,193.0,40.0
LT05_188022_19950806_19,153210110,297.0,511.0,403.0,2783.0,1158.0,2911.0,443.0,14.0
LT05_188022_19950806_20,153210130,256.0,468.0,332.0,1888.0,982.0,2906.0,483.0,9.0
LT05_188022_19950806_22,153220050,189.0,377.0,260.0,568.0,224.0,2911.0,192.0,8.0
LT05_188022_19950806_23,153220120,273.0,509.0,365.0,1668.0,803.0,2924.0,440.0,9.0
LT05_188022_19950806_24,153220190,291.0,551.0,435.0,904.0,512.0,2924.0,356.0,9.0
LT05_188022_19950806_32,154210040,306.0,460.0,288.0,351.0,106.0,2915.0,110.0,39.0
LT05_188022_19950806_33,154210060,278.0,424.0,369.0,1773.0,783.0,2897.0,402.0,17.0
LT05_188022_19950806_34,154220020,409.0,692.0,656.0,2992.0,1856.0,2924.0,1107.0,9.0
LT05_188022_19950806_35,154220070,239.0,426.0,297.0,1336.0,486.0,2911.0,276.0,9.0
LT05_188022_19950806_36,154220080,242.0,382.0,191.0,442.0,137.0,2920.0,110.0,8.0
LT05_188022_19950822_17,153200140,309.0,571.0,401.0,1026.0,522.0,2915.0,207.0,37.0
LT05_188022_19950822_19,153210110,333.0,521.0,402.0,2562.0,1017.0,2924.0,517.0,21.0
LT05_188022_19950822_20,153210130,288.0,474.0,326.0,1697.0,1077.0,2911.0,516.0,17.0
LT05_188022_19950822_22,153220050,244.0,425.0,250.0,652.0,363.0,2915.0,161.0,9.0
LT05_188022_19950822_23,153220120,289.0,568.0,403.0,1688.0,578.0,2924.0,293.0,9.0
LT05_188022_19950822_24,153220190,261.0,470.0,400.0,830.0,453.0,2929.0,248.0,9.0
LT05_188022_19950822_32,154210040,300.0,467.0,279.0,284.0,238.0,2915.0,117.0,41.0
LT05_188022_19950822_33,154210060,332.0,472.0,440.0,1620.0,835.0,2906.0,431.0,32.0
LT05_188022_19950822_34,154220020,414.0,719.0,639.0,2602.0,2135.0,2933.0,1182.0,9.0
LT05_188022_19950822_35,154220070,228.0,383.0,253.0,1290.0,488.0,2924.0,250.0,9.0
LT05_188022_19950822_36,154220080,207.0,384.0,215.0,292.0,177.0,2929.0,117.0,9.0
LT05_188022_19951009_19,153210110,799.0,853.0,722.0,2388.0,1235.0,2855.0,530.0,71.0
